"idpersona","idmatriculacion","carrera_siglas","cohorte","cohorte_anio","fechainicio","fechafin","estado"
"31793","70606","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"19955","70638","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Reprobado"
"37527","70699","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"10239","70722","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Abandonó"
"11783","70731","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Reprobado"
"34326","70742","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"12295","70819","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"41038","70836","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"17184","70860","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"37601","70962","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"26636","70970","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Reprobado"
"17109","70985","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"25057","70986","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"16328","70987","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Abandonó"
"48241","71016","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Reprobado"
"27176","71021","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Abandonó"
"13859","71084","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Reprobado"
"36273","71143","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"31807","71189","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Abandonó"
"41468","71198","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Abandonó"
"14718","71216","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"25005","71250","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"36568","71336","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"32126","71360","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Reprobado"
"32743","71379","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Reprobado"
"48399","71400","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"45927","71415","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Reprobado"
"25797","71464","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Reprobado"
"37536","71478","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"18966","71481","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"37144","71489","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Abandonó"
"48447","71491","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"47556","71493","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"33672","71496","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Reprobado"
"18289","71535","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"23682","71539","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Abandonó"
"36104","71576","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"18304","71580","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"8718","71584","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Reprobado"
"16179","71590","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"24523","71592","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Reprobado"
"31834","71611","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Reprobado"
"48595","71643","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"47250","71674","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"48653","71682","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Abandonó"
"47766","71688","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Reprobado"
"25069","71692","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"17566","71694","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Reprobado"
"17110","71723","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"16740","71736","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Abandonó"
"48683","71746","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"45228","71756","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Reprobado"
"17613","71768","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"10598","71781","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Reprobado"
"22184","71800","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Abandonó"
"22185","71801","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Reprobado"
"27566","71802","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Abandonó"
"10478","71803","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"28451","71807","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"19799","71836","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"18855","71844","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"48962","71958","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"34569","71960","SEMINARIODARWIN","Abril 2022","2022","2022-04-13","2022-06-21","Aprobado"
"10603","73747","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Reprobado"
"21738","73787","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Aprobado"
"50071","73804","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Aprobado"
"50074","73821","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Aprobado"
"10622","73832","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Aprobado"
"42461","73869","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Abandonó"
"50080","73892","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Aprobado"
"46660","73909","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Abandonó"
"20832","73996","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Reprobado"
"30330","74002","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Aprobado"
"49647","74017","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Abandonó"
"14882","74109","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Aprobado"
"15651","74120","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Aprobado"
"18127","74162","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Aprobado"
"33815","74172","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Abandonó"
"48098","74182","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Abandonó"
"9731","74315","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Abandonó"
"16346","74348","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Aprobado"
"18551","74392","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Aprobado"
"20746","74402","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Reprobado"
"24594","74419","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Aprobado"
"27384","74428","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Aprobado"
"23443","74470","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Aprobado"
"23427","74496","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Aprobado"
"30311","74566","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Aprobado"
"10239","74567","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Aprobado"
"10547","74601","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Abandonó"
"50294","74615","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Reprobado"
"50305","74637","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Aprobado"
"20940","74659","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Abandonó"
"45462","74665","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Aprobado"
"48653","74705","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Abandonó"
"16723","74739","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Aprobado"
"30141","74817","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Aprobado"
"6919","74827","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Aprobado"
"48234","75028","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Reprobado"
"33818","75042","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Aprobado"
"33149","75064","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Reprobado"
"50537","75077","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Reprobado"
"19851","75088","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Abandonó"
"14466","75100","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Abandonó"
"47394","75126","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Reprobado"
"50161","75133","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Aprobado"
"33954","75186","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Aprobado"
"11690","75197","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Aprobado"
"48196","75214","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Reprobado"
"39721","75223","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Aprobado"
"31633","75236","SEMINARIODARWIN","Agosto 2022","2022","2022-08-17","2022-10-25","Aprobado"
"37887","80453","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Abandonó"
"50063","80465","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"37063","80467","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"41128","80473","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"18683","80501","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"37354","80592","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"46740","80604","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"30371","80628","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"37054","80653","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"38113","80759","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Abandonó"
"17750","80933","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Abandonó"
"22254","80939","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando condicional"
"18357","80969","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"53911","81124","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Abandonó"
"19470","81169","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"10603","81205","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"47766","81257","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Abandonó"
"53999","81298","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"15709","81305","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"53950","81306","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Abandonó"
"53865","81353","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"17527","81361","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"33445","81416","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"31652","81462","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Abandonó"
"51075","81476","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"50341","81522","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Abandonó"
"54101","81532","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"54040","81535","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Abandonó"
"33183","81604","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Abandonó"
"50116","81678","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"48084","81694","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"17791","81722","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"15832","81739","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"54088","81745","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Abandonó"
"53924","81763","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"54215","81767","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"16805","81774","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"17343","81776","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"29738","81781","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Abandonó"
"33149","81824","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"9205","81829","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"22651","81867","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"21802","82151","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando condicional"
"53727","82156","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"33943","82246","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Abandonó"
"41298","82252","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"10634","82349","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"50660","82370","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Abandonó"
"48878","82462","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Cursando"
"29196","82559","SEMINARIODARWIN","Mayo 2023","2023","2023-05-03","2023-07-05","Abandonó"
"3159","34934","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Reprobado"
"16707","34935","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"16956","34967","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"12839","35021","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"21608","35270","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Abandonó"
"22284","35364","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"12932","35398","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"5925","35761","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Reprobado"
"13911","35879","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"30422","35996","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"30479","36052","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"23293","36278","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Abandonó"
"11856","36539","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"30861","36679","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"17156","36700","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"25559","36707","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"29868","36716","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"10630","36733","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Abandonó"
"11529","36786","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Abandonó"
"22140","36796","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"21882","36802","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Reprobado"
"17140","36832","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Abandonó"
"21846","36851","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Abandonó"
"30937","36873","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Abandonó"
"17171","36911","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Abandonó"
"17581","36967","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Abandonó"
"28935","37040","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"28124","37067","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"21966","37095","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"10741","37103","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"15521","37116","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Abandonó"
"30247","37127","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"17713","37288","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"17144","37410","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Abandonó"
"21735","37414","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"16877","37419","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"3296","37437","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"17375","37454","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Reprobado"
"11902","37504","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"31133","37544","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Reprobado"
"25172","37599","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Reprobado"
"16743","37614","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"31192","37615","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Reprobado"
"27152","37641","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"22099","37657","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Reprobado"
"16564","37674","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"10354","37802","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"29082","37822","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"11786","37829","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Reprobado"
"11735","37850","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"29037","37857","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Reprobado"
"16522","37893","SEMINARIOCORDOBAZO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
