idcarrera,idcohorte,linea_formativa,propuesta,carrera,carrera_siglas,tipo,cohorte,cohorte_anio,anio,idsede,ifda,ifda_siglas,departamento,iddepartamento,inscriptos,matriculados_aceptados,aprobados_mi,inician_cursada_seminario,cursantes_t3,cursando_hoy,egresados_intermedio,egresados,aprobados_1er_uc,tiene_egresados,tiene_egresados_inter,vigencia_prop,activos_RAI,aprobados_sem
11,39,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Primaria,GESTIONPRI_ESP,Trayecto,febrero 2018,2018,2018,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,126,97,73,0,73,0,0,0,73,1,1,Si,NULL,NULL
11,39,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Primaria,GESTIONPRI_ESP,Trayecto,febrero 2018,2018,2022,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,NULL,NULL,NULL,0,6,0,1,4,0,1,1,Si,NULL,NULL
11,39,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Primaria,GESTIONPRI_ESP,Trayecto,febrero 2018,2018,2022,8,Escuela Normal Superior Dr. Alejandro Carbó,ENSCARBO,Capital,26,NULL,NULL,NULL,0,37,0,7,24,0,1,1,Si,NULL,NULL
11,39,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Primaria,GESTIONPRI_ESP,Trayecto,febrero 2018,2018,2021,8,Escuela Normal Superior Dr. Alejandro Carbó,ENSCARBO,Capital,26,NULL,NULL,NULL,0,30,0,13,61,0,1,1,Si,NULL,NULL
11,39,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Primaria,GESTIONPRI_ESP,Trayecto,febrero 2018,2018,2020,8,Escuela Normal Superior Dr. Alejandro Carbó,ENSCARBO,Capital,26,NULL,NULL,NULL,0,203,0,0,81,0,1,1,Si,NULL,NULL
11,39,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Primaria,GESTIONPRI_ESP,Trayecto,febrero 2018,2018,2019,8,Escuela Normal Superior Dr. Alejandro Carbó,ENSCARBO,Capital,26,NULL,NULL,NULL,0,266,0,195,0,0,1,1,Si,NULL,NULL
11,39,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Primaria,GESTIONPRI_ESP,Trayecto,febrero 2018,2018,2018,8,Escuela Normal Superior Dr. Alejandro Carbó,ENSCARBO,Capital,26,535,426,334,0,331,0,0,0,334,1,1,Si,NULL,NULL
11,39,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Primaria,GESTIONPRI_ESP,Trayecto,febrero 2018,2018,2020,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,NULL,NULL,NULL,0,37,0,0,12,0,1,1,Si,NULL,NULL
11,39,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Primaria,GESTIONPRI_ESP,Trayecto,febrero 2018,2018,2019,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,NULL,NULL,NULL,0,43,0,31,0,0,1,1,Si,NULL,NULL
11,39,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Primaria,GESTIONPRI_ESP,Trayecto,febrero 2018,2018,2018,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,124,100,65,0,62,0,0,0,65,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2022,4,Colegio Superior San Martín,SANMARTIN,San Justo,19,NULL,NULL,NULL,0,1,0,0,1,0,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2021,4,Colegio Superior San Martín,SANMARTIN,San Justo,19,NULL,NULL,NULL,0,1,0,1,1,0,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2021,6,Instituto Superior Dr. Bernardo Houssay,HOUSSAY,Punilla,12,NULL,NULL,NULL,0,0,0,0,2,0,1,1,No,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2021,2,Instituto Superior Dr. Carlos María Carena,CARENA,San Alberto,17,NULL,NULL,NULL,0,1,0,0,3,0,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2022,10,Instituto de Enseñanza Superior Eduardo Lefebvre de Laboulaye,LEFEBVRE,Presidente Roque Sáenz Peña,11,NULL,NULL,NULL,0,2,0,0,1,0,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2021,10,Instituto de Enseñanza Superior Eduardo Lefebvre de Laboulaye,LEFEBVRE,Presidente Roque Sáenz Peña,11,NULL,NULL,NULL,0,1,0,1,0,0,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2020,10,Instituto de Enseñanza Superior Eduardo Lefebvre de Laboulaye,LEFEBVRE,Presidente Roque Sáenz Peña,11,NULL,NULL,NULL,0,9,0,0,8,0,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2019,10,Instituto de Enseñanza Superior Eduardo Lefebvre de Laboulaye,LEFEBVRE,Presidente Roque Sáenz Peña,11,NULL,NULL,NULL,0,11,0,9,0,0,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2022,2,Instituto Superior Dr. Carlos María Carena,CARENA,San Alberto,17,NULL,NULL,NULL,0,2,0,0,0,0,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2022,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,NULL,NULL,NULL,0,3,0,0,1,0,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2021,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,NULL,NULL,NULL,0,4,0,2,6,0,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2022,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,NULL,NULL,NULL,0,2,0,0,2,0,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2021,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,NULL,NULL,NULL,0,2,0,1,7,0,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2018,10,Instituto de Enseñanza Superior Eduardo Lefebvre de Laboulaye,LEFEBVRE,Presidente Roque Sáenz Peña,11,37,23,15,0,15,0,0,0,15,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2020,4,Colegio Superior San Martín,SANMARTIN,San Justo,19,NULL,NULL,NULL,0,12,0,0,6,0,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2019,4,Colegio Superior San Martín,SANMARTIN,San Justo,19,NULL,NULL,NULL,0,14,0,8,0,0,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2020,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,NULL,NULL,NULL,0,15,0,0,5,0,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2018,4,Colegio Superior San Martín,SANMARTIN,San Justo,19,45,33,17,0,17,0,0,0,17,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2020,2,Instituto Superior Dr. Carlos María Carena,CARENA,San Alberto,17,NULL,NULL,NULL,0,15,0,0,5,0,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2020,6,Instituto Superior Dr. Bernardo Houssay,HOUSSAY,Punilla,12,NULL,NULL,NULL,0,11,0,0,7,0,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2019,6,Instituto Superior Dr. Bernardo Houssay,HOUSSAY,Punilla,12,NULL,NULL,NULL,0,15,0,9,0,0,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2018,6,Instituto Superior Dr. Bernardo Houssay,HOUSSAY,Punilla,12,45,33,22,0,22,0,0,0,22,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2019,2,Instituto Superior Dr. Carlos María Carena,CARENA,San Alberto,17,NULL,NULL,NULL,0,18,0,13,0,0,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2018,2,Instituto Superior Dr. Carlos María Carena,CARENA,San Alberto,17,50,34,24,0,24,0,0,0,24,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2019,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,NULL,NULL,NULL,0,20,0,15,0,0,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2018,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,52,37,24,0,24,0,0,0,24,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2020,8,Escuela Normal Superior Dr. Alejandro Carbó,ENSCARBO,Capital,26,NULL,NULL,NULL,0,85,0,0,34,0,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2022,8,Escuela Normal Superior Dr. Alejandro Carbó,ENSCARBO,Capital,26,NULL,NULL,NULL,0,14,0,2,9,0,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2021,8,Escuela Normal Superior Dr. Alejandro Carbó,ENSCARBO,Capital,26,NULL,NULL,NULL,0,19,0,9,20,0,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2019,8,Escuela Normal Superior Dr. Alejandro Carbó,ENSCARBO,Capital,26,NULL,NULL,NULL,0,111,0,80,0,0,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2018,8,Escuela Normal Superior Dr. Alejandro Carbó,ENSCARBO,Capital,26,257,180,137,0,137,0,0,0,137,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2020,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,NULL,NULL,NULL,0,27,0,0,12,0,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2019,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,NULL,NULL,NULL,0,34,0,22,0,0,1,1,Si,NULL,NULL
12,40,Formación de directores y supervisores,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa ,Especialización Docente de Nivel Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_ESP,Trayecto,febrero 2018,2018,2018,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,53,41,37,0,37,0,0,0,37,1,1,Si,NULL,NULL
